position,model,eligible,n,mae,rmse,pearson,weekly_spearman,top1,top3,top5
K,ridge_compact_h54_a100_centered1.0,False,1088,3.5124612445087977,4.419201995942364,0.11044605687027544,0.11696043002857268,7.861111111111111,8.768518518518517,8.822222222222221
K,ridge_compact_h54_a1000_centered0.5,False,1088,3.4935915077955033,4.404793428882682,0.1257413839006128,0.11628490981175194,8.38888888888889,8.898148148148147,8.866666666666667
K,ridge_compact_h54_a1000_centered1.0,False,1088,3.5004248678101186,4.408432119699163,0.12052540297706102,0.11648252095676333,8.11111111111111,8.981481481481483,8.777777777777779
K,ridge_combined_h18_a100_centered0.5,False,1088,3.506319785559788,4.41439874077072,0.11597191471395439,0.11617926152698282,8.583333333333334,9.175925925925926,8.838888888888889
K,ridge_combined_h18_a100_centered1.0,False,1088,3.538378003585805,4.445732988705205,0.09187043519437102,0.1001544293554749,9.416666666666666,8.425925925925926,8.5
K,ridge_combined_h18_a1000_centered0.5,False,1088,3.494810054238303,4.4052772654223045,0.12534656349868198,0.12234344950547293,8.194444444444445,9.212962962962964,8.888888888888888
K,ridge_combined_h18_a1000_centered1.0,False,1088,3.503817318284148,4.411308055547578,0.11811072651428711,0.1163226571742842,8.75,8.972222222222221,8.705555555555554
K,ridge_combined_h54_a100_centered0.5,False,1088,3.504140362951075,4.415752600429225,0.11443708446336487,0.11906628482910578,7.861111111111111,8.824074074074073,9.022222222222222
K,ridge_combined_h54_a100_centered1.0,False,1088,3.532660940290115,4.446829021986246,0.09007391951420227,0.1043214057278694,8.277777777777779,8.648148148148147,8.500000000000002
K,ridge_combined_h54_a1000_centered0.5,False,1088,3.4953329057993203,4.407246688305255,0.12343298338057736,0.12405375941407445,8.25,9.018518518518519,8.816666666666666
K,ridge_combined_h54_a1000_centered1.0,False,1088,3.505464378941762,4.416039332300773,0.11393268608879485,0.12040249909995765,7.777777777777778,8.87037037037037,8.783333333333333
